schema_version,run_id,dataset_id,method_id,model,retriever_id,retriever,params_hash,method_params_json,llm_temperature,llm_max_tokens,metric,value,num_queries,total_time_seconds,querygym_version,run_file_path
1,5ca04f4c42d9d563,beir-v1.0.0-dbpedia-entity,csqe,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,2dad9662,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5123,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/csqe/openai/gpt-4.1-nano/bge-base-en-v1.5/2dad9662.json
1,bb094947e62ff61f,beir-v1.0.0-dbpedia-entity,csqe,openai/gpt-4.1-nano,bm25,BM25,2dad9662,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3647,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/csqe/openai/gpt-4.1-nano/bm25/2dad9662.json
1,bb094947e62ff61f,beir-v1.0.0-dbpedia-entity,csqe,openai/gpt-4.1-nano,bm25,BM25,2dad9662,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4939,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/csqe/openai/gpt-4.1-nano/bm25/2dad9662.json
1,92ded4a648735d6b,beir-v1.0.0-dbpedia-entity,csqe,openai/gpt-4.1-nano,splade-pp,SPLADE++,2dad9662,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3805,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/csqe/openai/gpt-4.1-nano/splade-pp/2dad9662.json
1,92ded4a648735d6b,beir-v1.0.0-dbpedia-entity,csqe,openai/gpt-4.1-nano,splade-pp,SPLADE++,2dad9662,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5235,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/csqe/openai/gpt-4.1-nano/splade-pp/2dad9662.json
1,10131bc146f67ead,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,0e3196ec,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3692,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/0e3196ec.json
1,10131bc146f67ead,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,0e3196ec,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4808,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/0e3196ec.json
1,9de683664800281a,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,5c9a8fce,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.2649,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-72B-Instruct/bm25/5c9a8fce.json
1,9de683664800281a,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,5c9a8fce,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.3941,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-72B-Instruct/bm25/5c9a8fce.json
1,5fff72e0044be6ce,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,0e3196ec,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3579,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-72B-Instruct/splade-pp/0e3196ec.json
1,5fff72e0044be6ce,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,0e3196ec,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5275,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-72B-Instruct/splade-pp/0e3196ec.json
1,c476c455fc59742a,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,05656568,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3426,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/05656568.json
1,c476c455fc59742a,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,05656568,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.455,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/05656568.json
1,531a793785efac05,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,1a155820,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.2876,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-7B-Instruct/bm25/1a155820.json
1,531a793785efac05,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,1a155820,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4203,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-7B-Instruct/bm25/1a155820.json
1,9f6894dc79d6fc31,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,05656568,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3703,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-7B-Instruct/splade-pp/05656568.json
1,9f6894dc79d6fc31,beir-v1.0.0-dbpedia-entity,genqr,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,05656568,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5386,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/Qwen/Qwen2.5-7B-Instruct/splade-pp/05656568.json
1,b3219bf0f8844fdc,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3555,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1/bge-base-en-v1.5/fd6cdfaf.json
1,b3219bf0f8844fdc,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4693,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1/bge-base-en-v1.5/fd6cdfaf.json
1,a65e64f2254e844f,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1,bm25,BM25,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3442,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1/bm25/fd6cdfaf.json
1,a65e64f2254e844f,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1,bm25,BM25,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4635,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1/bm25/fd6cdfaf.json
1,4fcf6543e54d9299,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1,splade-pp,SPLADE++,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3827,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1/splade-pp/fd6cdfaf.json
1,4fcf6543e54d9299,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1,splade-pp,SPLADE++,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5414,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1/splade-pp/fd6cdfaf.json
1,d858789d7b2bd0fa,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3434,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1-nano/bge-base-en-v1.5/a1f3d2cf.json
1,d858789d7b2bd0fa,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.468,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1-nano/bge-base-en-v1.5/a1f3d2cf.json
1,d8d4435d005efe36,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1-nano,bm25,BM25,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.2591,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1-nano/bm25/a1f3d2cf.json
1,d8d4435d005efe36,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1-nano,bm25,BM25,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4137,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1-nano/bm25/a1f3d2cf.json
1,a43a25b7bc2e4d33,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1-nano,splade-pp,SPLADE++,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3592,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1-nano/splade-pp/a1f3d2cf.json
1,a43a25b7bc2e4d33,beir-v1.0.0-dbpedia-entity,genqr,openai/gpt-4.1-nano,splade-pp,SPLADE++,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5267,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr/openai/gpt-4.1-nano/splade-pp/a1f3d2cf.json
1,c27e2ea65c02c76d,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3974,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/4d5215e6.json
1,c27e2ea65c02c76d,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5309,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/4d5215e6.json
1,abd50579fccb6cff,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,4d9adb2b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3136,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bm25/4d9adb2b.json
1,abd50579fccb6cff,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,4d9adb2b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4161,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bm25/4d9adb2b.json
1,b0770923fff53c8c,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4271,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/splade-pp/4d5215e6.json
1,b0770923fff53c8c,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5565,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/splade-pp/4d5215e6.json
1,87b99d2d688bf22c,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,78f7cae5,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3462,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/78f7cae5.json
1,87b99d2d688bf22c,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,78f7cae5,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4644,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/78f7cae5.json
1,e5190f2e71794feb,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3464,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bm25/09d22eb2.json
1,e5190f2e71794feb,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4916,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bm25/09d22eb2.json
1,0952aa4806a53daa,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,78f7cae5,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3589,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/splade-pp/78f7cae5.json
1,0952aa4806a53daa,beir-v1.0.0-dbpedia-entity,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,78f7cae5,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5194,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/splade-pp/78f7cae5.json
1,016b7bd8a3349178,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3759,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1/bge-base-en-v1.5/9214a7e1.json
1,016b7bd8a3349178,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4961,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1/bge-base-en-v1.5/9214a7e1.json
1,2e61f53146f09717,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1,bm25,BM25,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.36,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1/bm25/9214a7e1.json
1,2e61f53146f09717,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1,bm25,BM25,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4765,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1/bm25/9214a7e1.json
1,f87d64a2a96f02ce,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1,splade-pp,SPLADE++,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3643,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1/splade-pp/9214a7e1.json
1,f87d64a2a96f02ce,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1,splade-pp,SPLADE++,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5365,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1/splade-pp/9214a7e1.json
1,aabd48d19b30b17a,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3488,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1-nano/bge-base-en-v1.5/0d366684.json
1,aabd48d19b30b17a,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4758,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1-nano/bge-base-en-v1.5/0d366684.json
1,774e8de39872c7d7,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1-nano,bm25,BM25,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3181,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1-nano/bm25/0d366684.json
1,774e8de39872c7d7,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1-nano,bm25,BM25,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4501,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1-nano/bm25/0d366684.json
1,598f90bace200e3f,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1-nano,splade-pp,SPLADE++,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3611,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1-nano/splade-pp/0d366684.json
1,598f90bace200e3f,beir-v1.0.0-dbpedia-entity,genqr_ensemble,openai/gpt-4.1-nano,splade-pp,SPLADE++,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5276,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/genqr_ensemble/openai/gpt-4.1-nano/splade-pp/0d366684.json
1,6af2a26c4be4997b,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4139,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/cb05fbb9.json
1,6af2a26c4be4997b,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5001,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/cb05fbb9.json
1,36de53b6918e215b,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,a045ea41,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.401,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-72B-Instruct/bm25/a045ea41.json
1,36de53b6918e215b,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,a045ea41,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5217,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-72B-Instruct/bm25/a045ea41.json
1,57940bb11cb19219,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3697,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-72B-Instruct/splade-pp/cb05fbb9.json
1,57940bb11cb19219,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4883,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-72B-Instruct/splade-pp/cb05fbb9.json
1,667de708d3cde181,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.39,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/8dd71810.json
1,667de708d3cde181,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4838,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/8dd71810.json
1,d86dc93cb8e496dc,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3896,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-7B-Instruct/bm25/d29432cc.json
1,d86dc93cb8e496dc,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5139,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-7B-Instruct/bm25/d29432cc.json
1,327fda84b730628b,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3499,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-7B-Instruct/splade-pp/8dd71810.json
1,327fda84b730628b,beir-v1.0.0-dbpedia-entity,lamer,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4799,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/Qwen/Qwen2.5-7B-Instruct/splade-pp/8dd71810.json
1,04f1373129f2a5be,beir-v1.0.0-dbpedia-entity,lamer,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4018,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/openai/gpt-4.1/bge-base-en-v1.5/180972ca.json
1,04f1373129f2a5be,beir-v1.0.0-dbpedia-entity,lamer,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4998,400,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-dbpedia-entity/lamer/openai/gpt-4.1/bge-base-en-v1.5/180972ca.json
